src_oui,src_mac,src2dst_transmission_rate_ms,src2dst_transmission_rate_bytes_ms,src2dst_total_packets,src2dst_total_duration_ms,src2dst_total_bytes,src2dst_stdev_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_max_ps,src2dst_last_seen_time_ms,src2dst_first_seen_time_ms,protocol,dst_oui,dst_mac,dst2src_transmission_rate_ms,dst2src_transmission_rate_bytes_ms,dst2src_total_packets,dst2src_total_duration_ms,dst2src_total_bytes,dst2src_stdev_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_max_ps,dst2src_last_seen_time_ms,dst2src_first_seen_time_ms,bidirectional_transmission_rate_ms,bidirectional_transmission_rate_byte_ms,bidirectional_total_packets,bidirectional_total_duration_ms,bidirectional_total_bytes,bidirectional_stdev_ps,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_max_ps,label
ec:b5:fa,ec:b5:fa:85:c1:86,3.457443317287827e-08,1.5009301665864783e-05,320,9255393961.195068,138917.0,3.737780873643478,430.0,434.115625,439.0,1644527330935.1116,1635271936973.9165,w,01:00:5e,01:00:5e:7f:ff:fa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,smart_bridge
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635271937130.565,1635271937130.565,w,0e:df:72,0e:df:72:8b:6b:b0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.3704524385556334,168.92631198136883,4,10.797607421875,1824.0,0.0,456.0,456.0,456.0,1635272006200.682,1635272006189.8845,w,d2:94:f4,d2:94:f4:ad:9a:88,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.366942889137738,167.3259574468085,2,5.450439453125,912.0,0.0,456.0,456.0,456.0,1635272042584.2588,1635272042578.8083,w,66:da:10,66:da:10:0b:f3:03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1693215014055007,77.21060464090834,3,17.7177734375,1368.0,0.0,456.0,456.0,456.0,1635272051781.006,1635272051763.2883,w,62:ac:ca,62:ac:ca:22:98:d1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,3.71971897786091e-08,1.6961918539045747e-05,344,9248010455.828123,156864.0,0.0,456.0,456.0,456.0,1644520085706.389,1635272075250.5603,w,c6:e6:e8,c6:e6:e8:08:b4:08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.28053833772816,127.92548200404096,2,7.129150390625,912.0,0.0,456.0,456.0,456.0,1635272084552.8118,1635272084545.6826,w,de:0d:c5,de:0d:c5:f0:7d:a3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.080521344250371,36.7177329781692,2,24.838134765625,912.0,0.0,456.0,456.0,456.0,1635272117086.3547,1635272117061.5166,w,1e:81:e6,1e:81:e6:5f:12:e5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272135281.7336,1635272135281.7336,w,66:26:c8,66:26:c8:e4:d6:13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
60:ab:d2,60:ab:d2:fb:aa:ab,1.3128174068559464e-07,6.059857099231669e-05,1215,9254904708.414797,560834.0,85.4498891377796,279.0,461.5917695473251,524.0,1644527067742.0105,1635272163033.5957,w,01:00:5e,01:00:5e:7f:ff:fa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,smart_speaker
a8:5e:45,a8:5e:45:ca:6e:98,0.1198794181633708,54.665014682497095,3,25.025146484375,1368.0,0.0,456.0,456.0,456.0,1635272172426.0398,1635272172401.0146,w,a2:fe:b5,a2:fe:b5:35:7f:49,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272177218.0127,1635272177218.0127,w,3e:57:cd,3e:57:cd:40:0e:0d,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272195099.3948,1635272195099.3948,w,0e:59:fc,0e:59:fc:05:a1:3b,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.078885283156952,35.97168911957014,2,25.353271484375,912.0,0.0,456.0,456.0,456.0,1635272204272.023,1635272204246.6697,w,3a:d8:a8,3a:d8:a8:66:8d:b6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272213861.6384,1635272213861.6384,w,ee:5d:98,ee:5d:98:59:e2:5f,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272237020.3784,1635272237020.3784,w,2e:e4:11,2e:e4:11:8f:79:a3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272255158.465,1635272255158.465,w,ca:c1:8c,ca:c1:8c:42:51:82,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
3c:61:05,3c:61:05:d4:a9:b1,4.2139502968299576e-08,7.403046271469348e-06,390,9254973896.901123,68515.0,74.77667495740722,81.0,175.67948717948718,813.0,1644527280096.2532,1635272306199.352,w,a8:5e:45,a8:5e:45:ca:6e:98,2.5307836795966858e-08,6.453930995566352e-06,234,9246147819.211914,59674.0,223.6978839809134,81.0,255.017094017094,1601.0,1644518454069.404,1635272306250.192,6.742320474927933e-08,1.3850822425649628e-05,624,9254973896.901123,128189.0,170.05022602248232,81.0,224.04273504273505,1601.0,smart_pet_feeder
a8:5e:45,a8:5e:45:ca:6e:98,0.092473021176683,42.16769765656748,2,21.6279296875,912.0,0.0,456.0,456.0,456.0,1635272324508.5803,1635272324486.9524,w,ce:08:03,ce:08:03:a4:9d:22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272343236.6567,1635272343236.6567,w,3a:02:a2,3a:02:a2:36:c2:24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272351976.352,1635272351976.352,w,ee:d7:39,ee:d7:39:99:71:b7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1887992625028808,86.09246370131366,3,15.889892578125,1368.0,0.0,456.0,456.0,456.0,1635272352136.949,1635272352121.059,w,76:ed:a6,76:ed:a6:a2:ee:ce,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,2.701988942847109e-09,1.232106957938282e-06,25,9252443488.409424,11400.0,0.0,456.0,456.0,456.0,1644524809513.3254,1635272366024.916,w,a4:83:e7,a4:83:e7:cf:85:cf,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.2630869034620078,119.96762797867558,3,11.403076171875,1368.0,0.0,456.0,456.0,456.0,1635272375195.8262,1635272375184.423,w,d2:01:e7,d2:01:e7:ec:03:e1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272393621.3157,1635272393621.3157,w,a6:fe:77,a6:fe:77:cd:5f:18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272403013.4202,1635272403013.4202,w,ca:ed:b5,ca:ed:b5:5c:53:22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.4150650228002027,189.2696503968924,3,7.227783203125,1368.0,0.0,456.0,456.0,456.0,1635272411953.088,1635272411945.86,w,f6:93:58,f6:93:58:28:9d:f3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
ec:b5:fa,ec:b5:fa:85:c1:86,6.486337245579366e-09,2.495402043995141e-06,60,9250212828.648682,23083.0,280.3239846835958,127.0,384.7166666666666,1405.0,1644522648245.0369,1635272435416.3882,w,c8:6c:3d,c8:6c:3d:df:f7:be,3.174640309521023e-09,5.221735957384579e-07,29,9134893144.59546,4770.0,45.27663680824664,115.0,164.48275862068965,272.0,1644522648244.0186,1635387755099.423,9.621400247609392e-09,3.011065855018701e-06,89,9250212828.648682,27853.0,117.2258711852833,115.0,183.51724137931035,904.0,smart_bridge
a8:5e:45,a8:5e:45:ca:6e:98,0.060769259300471,27.7107822410148,4,65.82275390625,1824.0,0.0,456.0,456.0,456.0,1635272444556.1084,1635272444490.2856,w,3a:97:36,3a:97:36:54:2f:5a,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,7.888758316928364e-08,3.597273792519334e-05,724,9177616690.9104,330144.0,0.0,456.0,456.0,456.0,1644450112417.4143,1635272495726.504,w,c0:3c:59,c0:3c:59:86:f4:c0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272504965.525,1635272504965.525,w,5e:f2:db,5e:f2:db:40:fc:29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272666127.1765,1635272666127.1765,w,06:a1:42,06:a1:42:9c:11:36,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272684275.9363,1635272684275.9363,w,b2:a0:12,b2:a0:12:47:1d:36,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.2162904290429043,98.62843564356436,4,18.49365234375,1824.0,0.0,456.0,456.0,456.0,1635272693639.6006,1635272693621.107,w,aa:3c:e6,aa:3c:e6:81:86:a7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.4149248691541448,189.20574033429008,3,7.230224609375,1368.0,0.0,456.0,456.0,456.0,1635272693688.691,1635272693681.4607,w,da:a3:35,da:a3:35:95:e8:bd,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272711969.9973,1635272711969.9973,w,96:1a:ec,96:1a:ec:35:d5:1d,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1630475887188265,74.34970045578488,2,12.266357421875,912.0,0.0,456.0,456.0,456.0,1635272762913.282,1635272762901.0156,w,da:b8:bd,da:b8:bd:0e:0e:db,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272786417.4346,1635272786417.4346,w,3a:4f:4c,3a:4f:4c:f5:80:87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635272813545.0413,1635272813545.0413,w,e2:73:b7,e2:73:b7:bf:5c:05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.4113895445186561,187.5936323005072,2,4.861572265625,912.0,0.0,456.0,456.0,456.0,1635272836960.456,1635272836955.5945,w,ba:0f:ef,ba:0f:ef:f4:88:28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.102874939303116,46.91097232222092,3,29.16162109375,1368.0,0.0,456.0,456.0,456.0,1635272924559.469,1635272924530.3074,w,76:35:c6,76:35:c6:51:4b:b1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.0428530775540266,19.54100336463617,5,116.677734375,2280.0,0.0,456.0,456.0,456.0,1635272943140.777,1635272943024.0994,w,c2:b9:3e,c2:b9:3e:39:0a:9c,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1726448893572181,78.72606954689147,3,17.376708984375,1368.0,0.0,456.0,456.0,456.0,1635272993895.2134,1635272993877.837,w,0e:1f:ca,0e:1f:ca:75:f1:b8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273072172.7756,1635273072172.7756,w,da:04:f8,da:04:f8:30:30:7a,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1819312427822688,82.96064670871458,2,10.9931640625,912.0,0.0,456.0,456.0,456.0,1635273104715.9473,1635273104704.954,w,22:0e:16,22:0e:16:35:ae:37,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.0744569333777683,33.952361620262366,3,40.291748046875,1368.0,0.0,456.0,456.0,456.0,1635273215596.1128,1635273215555.821,w,fa:97:1d,fa:97:1d:d8:94:a2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.185587936784109,84.62809917355372,5,26.94140625,2280.0,0.0,456.0,456.0,456.0,1635273284530.1406,1635273284503.1992,w,86:b3:9e,86:b3:9e:13:94:03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.3196913909505738e-07,7.260496731738091e-05,1221,9252163107.016356,671753.0,29.477364680332908,507.0,550.1662571662572,587.0,1644525447713.3235,1635273284606.3074,w,01:00:5e,01:00:5e:7f:ff:fa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.0241002490339454,10.989713559479105,4,165.973388671875,1824.0,0.0,456.0,456.0,456.0,1635273404600.426,1635273404434.4526,w,3a:53:8c,3a:53:8c:85:f4:9a,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1184165829472603,53.99796182395074,4,33.779052734375,1824.0,0.0,456.0,456.0,456.0,1635273413630.4775,1635273413596.6985,w,56:89:46,56:89:46:2e:cf:60,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.2887014543147804,131.6478631675399,3,10.391357421875,1368.0,0.0,456.0,456.0,456.0,1635273413746.522,1635273413736.1306,w,f6:36:91,f6:36:91:1e:b2:54,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.5627146586069515,256.5978843247699,2,3.55419921875,912.0,0.0,456.0,456.0,456.0,1635273437071.111,1635273437067.557,w,5a:40:70,5a:40:70:0b:e2:70,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.2683877731546703,122.38482455852964,2,7.451904296875,912.0,0.0,456.0,456.0,456.0,1635273464599.6882,1635273464592.2363,w,4a:7c:c8,4a:7c:c8:e5:9f:f9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273464629.8044,1635273464629.8044,w,f6:34:b0,f6:34:b0:54:54:e8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.180966687284616,82.52080940178493,2,11.0517578125,912.0,0.0,456.0,456.0,456.0,1635273542635.9412,1635273542624.8894,w,92:8a:e8,92:8a:e8:96:0e:47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273602963.2593,1635273602963.2593,w,5a:c4:21,5a:c4:21:af:d7:73,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
58:24:29,58:24:29:67:ac:f5,1.6387216066130826e-09,2.514891425615545e-07,15,9153476673.198977,2302.0,12.653677550639404,126.0,153.46666666666667,161.0,1644427088748.5735,1635273612075.3748,w,ec:b5:fa,ec:b5:fa:85:c1:86,1.5294664793593124e-09,3.454409291238676e-07,14,9153518687.029053,3162.0,126.23043392533984,121.0,225.8571428571429,425.0,1644427130790.9785,1635273612103.9492,3.168180554497064e-09,5.969289155093779e-07,29,9153518715.603516,5464.0,97.6239335304575,121.0,187.82142857142856,425.0,smartphone
58:24:29,58:24:29:67:ac:f5,1.1618780292796048e-06,0.0001780344368773,87,74878771.96020508,13331.0,11.90160923092498,135.0,153.22988505747125,161.0,1635348495740.9712,1635273616969.011,w,88:d0:39,88:d0:39:82:74:71,2.003240233905281e-07,2.581508914759272e-05,15,74878687.76855469,1933.0,12.97107894081633,115.0,128.86666666666667,141.0,1635348495662.1372,1635273616974.369,1.3622018274312607e-06,0.0002038494969991,102,74878771.96020508,15264.0,18.50033032738125,115.0,144.93333333333334,161.0,smartphone
58:24:29,58:24:29:67:ac:f5,1.0,129.0,1,0.0,129.0,0.0,129.0,129.0,129.0,1635273626269.662,1635273626269.662,w,14:01:52,14:01:52:e3:b9:81,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,smartphone
a8:5e:45,a8:5e:45:ca:6e:98,0.1011152049273913,46.10853344689045,4,39.558837890625,1824.0,0.0,456.0,456.0,456.0,1635273635438.4463,1635273635398.8877,w,0a:3e:ad,0a:3e:ad:55:38:22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.4130420168067227,188.3471596638656,3,7.26318359375,1368.0,0.0,456.0,456.0,456.0,1635273672166.3586,1635273672159.0957,w,32:6a:3c,32:6a:3c:41:f8:9c,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
60:ab:d2,60:ab:d2:fb:aa:ab,1.201737642800322e-09,2.3859954653417304e-07,11,9153412199.32788,2184.0,126.07455488095032,126.0,198.54545454545453,589.0,1644427089239.1238,1635273677039.796,w,58:24:29,58:24:29:67:ac:f5,7.647421371793285e-10,1.130725874258008e-07,7,9153412189.131836,1035.0,5.938459911664721,141.0,147.85714285714286,153.0,1644427089230.9597,1635273677041.828,1.9664797791278e-09,3.516721338340216e-07,18,9153412199.32788,3219.0,18.46300769271422,126.0,153.21428571428572,184.0,smart_speaker
a8:5e:45,a8:5e:45:ca:6e:98,0.5529530880863989,252.14660816739791,2,3.616943359375,912.0,0.0,456.0,456.0,456.0,1635273722958.5898,1635273722954.973,w,f8:ff:c2,f8:ff:c2:57:d9:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.0737539613944108,33.63180639585134,3,40.67578125,1368.0,0.0,456.0,456.0,456.0,1635273723109.6936,1635273723069.0178,w,ba:9d:31,ba:9d:31:2c:18:d1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273723263.6177,1635273723263.6177,w,be:d3:80,be:d3:80:93:07:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273732235.0042,1635273732235.0042,w,d2:9d:17,d2:9d:17:4c:db:5e,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1660383477238639,75.71348656208197,4,24.0908203125,1824.0,0.0,456.0,456.0,456.0,1635273755272.3042,1635273755248.2134,w,1a:08:43,1a:08:43:bf:53:a1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.0289953562124815,13.221882432891608,2,68.9765625,912.0,0.0,456.0,456.0,456.0,1635273774079.3706,1635273774010.394,w,ce:f2:a8,ce:f2:a8:90:ef:61,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,0.1107017053900415,50.47997765785894,3,27.099853515625,1368.0,0.0,456.0,456.0,456.0,1635273815205.3816,1635273815178.2815,w,b6:78:e6,b6:78:e6:f4:78:73,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
a8:5e:45,a8:5e:45:ca:6e:98,1.0,456.0,1,0.0,456.0,0.0,456.0,456.0,456.0,1635273824687.7732,1635273824687.7732,w,4e:5f:2b,4e:5f:2b:64:2c:89,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,router
